Id,LotArea,LotFrontage,YearBuilt,OverallQual,GrLivArea,BedroomAbvGr,FullBath,GarageArea,TotalBsmtSF,Neighborhood,GarageType,SalePrice
793,171946,52.085527378545244,1912,3,1601,4,2,453.6143774229437,1352.4008463053249,StoneBr,Detchd,194898
794,37689,98.3440127440947,1953,5,1868,3,1,656.7688909240976,1289.323209276944,NoRidge,BuiltIn,389413
795,113238,40.595596034279815,1973,8,1860,4,2,,927.2683472608275,Timber,Attchd,260757
796,85498,84.76285253981021,1877,6,1291,4,1,720.5162592578129,32.07879518940376,Timber,Attchd,322053
797,87570,109.43851186446243,1993,10,979,2,2,767.2023398290837,744.6271381210507,StoneBr,BuiltIn,203060
798,167540,65.74344283264217,1896,10,1122,2,2,464.47616700922816,1258.9499647707053,StoneBr,Attchd,122399
799,153507,74.64316890371775,1912,9,946,1,2,,1167.37408565064,NoRidge,BuiltIn,190433
800,57081,46.76866263098868,1874,3,540,1,1,338.36057616995646,1036.717554183164,StoneBr,Attchd,229299
801,108031,57.717238620999346,1979,7,2088,3,1,407.6664471955116,870.8869763491673,NoRidge,Attchd,239746
802,10509,107.62428489315168,1928,6,524,2,2,434.04877523767243,363.9857548396226,NridgHt,BuiltIn,149769
803,179561,87.96357506520741,1954,5,2492,4,1,360.3012628401418,1480.1391578407392,Timber,Attchd,219988
804,179448,80.04506368225535,1945,4,1237,2,1,485.8092534100173,424.7868243341379,StoneBr,BuiltIn,124567
805,200054,23.48861086680286,2004,5,1368,4,2,664.8348904881863,967.3345519971824,NridgHt,CarPort,119193
806,169296,52.80465037440197,1957,4,719,2,2,612.3880391746527,602.6828427954774,NridgHt,BuiltIn,115786
807,112347,111.73580344784446,1968,3,1716,4,1,341.77855269342956,1493.2297678959799,NoRidge,Attchd,182711
808,52877,79.85996711497961,1886,7,1378,3,2,324.15856696722057,1312.5100082379809,NoRidge,Detchd,112947
809,70361,,1959,6,1547,2,3,289.95574291179685,900.1881941365564,StoneBr,,152652
810,141271,74.09332369470654,1965,4,1101,5,3,492.0014499760097,1360.4298455276094,NoRidge,Detchd,259622
811,136317,55.2882522655949,1997,9,1767,5,1,134.6995000859223,402.1264439893408,NridgHt,Detchd,119870
812,112112,77.98099817095463,1971,1,1082,4,2,282.411514645643,1022.1004017636848,NridgHt,,147870
813,46337,,1910,1,1556,3,2,374.81229044752774,593.9149543074438,Timber,Detchd,186179
814,163366,31.469087223062132,1950,9,1757,4,3,698.8493849825436,1507.002786966441,NridgHt,None2,199699
815,153770,52.353406734938666,1910,7,2276,3,2,444.7155619694381,1221.3130949474414,StoneBr,Attchd,148167
816,190375,74.61194166479837,1923,2,1938,1,2,688.2538226756935,1342.3249848196408,Timber,Attchd,247845
817,122291,32.32784499931664,2002,10,1562,2,2,513.1410057428684,814.126681135137,NoRidge,Attchd,229118
818,146061,73.0490246083576,1997,5,1510,3,2,371.49997851461114,1383.9720505973776,Timber,Attchd,285431
819,52057,46.130578088044686,1937,4,1679,4,2,380.30763352056,566.6456445287579,NridgHt,Detchd,175110
820,194011,49.36418870109052,1916,1,1917,1,1,223.4635626242361,629.6221700037673,StoneBr,,147368
821,23974,101.19012346396495,1893,9,1124,4,1,987.2809320991959,980.1063165361531,NoRidge,None2,137690
822,57939,,1954,6,1989,5,2,710.6496860236623,646.6565236250681,NoRidge,Attchd,204562
823,187758,48.30867091754684,2009,6,1023,5,3,,1368.516545903464,NridgHt,Attchd,155585
824,69713,74.48400334626284,1888,4,1754,2,2,194.0917277078845,849.152702011588,StoneBr,Attchd,144083
825,56796,34.72916070384903,1938,2,1799,2,2,376.35201701688834,582.5905104169044,NridgHt,Attchd,151221
826,167084,79.17592786719729,1878,8,1162,1,2,264.27859297429245,525.730143662293,NridgHt,Attchd,137632
827,78211,96.57563647638241,1972,8,705,5,1,500.2996018735372,1363.1556701997274,StoneBr,Attchd,195912
828,109227,85.88148964051832,1907,3,1376,3,2,274.55624765884306,0.0,NridgHt,Detchd,102824
829,2677,121.78514330651123,1938,7,334,5,2,329.5578157838179,613.1539392596862,StoneBr,Attchd,204234
830,2261,23.47861452970683,1948,7,1421,2,3,280.1528404134637,1672.8752001594016,StoneBr,Attchd,237146
831,7958,73.0472579219149,1958,5,859,4,1,421.69278850047385,905.8244978328582,NridgHt,Detchd,143410
832,192270,37.75598248421152,1943,5,3149,1,2,488.28494581347627,1371.5229517501075,NridgHt,Attchd,390284
833,56275,65.84268564755763,1930,8,2070,5,1,427.3619439812221,1244.6722018715957,Timber,Attchd,182200
834,186438,70.03705524189407,1891,4,1552,3,1,801.0419835980879,973.206181266691,NoRidge,Attchd,96884
835,152682,124.71629159138833,2000,1,2214,3,2,646.5768775529715,328.7382541142391,NoRidge,Attchd,161670
836,95289,,1980,1,1885,3,2,305.4309810998343,474.943031049953,StoneBr,Detchd,185512
837,127548,68.1176747131684,1885,9,904,1,1,542.6796158288923,467.54606713620797,Timber,Attchd,216512
838,119749,94.12381856056214,1895,4,1186,3,1,323.05852415845436,1268.6202697238361,StoneBr,BuiltIn,163218
839,194018,68.73227825133813,1981,1,2055,3,2,388.4434793479328,1350.945871757854,Timber,BuiltIn,120714
840,29933,113.94752980611116,2005,2,1010,5,3,575.5482015010726,671.2003998022656,StoneBr,Attchd,116753
841,74215,86.07242774359611,1909,10,1722,1,1,615.4490979849568,,NoRidge,None2,139298
842,16349,,2000,7,1869,4,2,347.2895489421552,1060.5623526293007,Timber,Attchd,144741
843,71480,25.178465525469846,1912,2,1378,4,1,236.55790842790114,1091.3276628134138,NridgHt,Attchd,114900
844,70000,117.64510765207724,1902,1,1594,3,3,491.76854851300686,722.4878623529548,NridgHt,Attchd,134954
845,174562,54.244985912750515,1907,10,1951,2,2,566.009195436536,1776.1064076848427,NoRidge,Attchd,235531
846,61391,,1976,9,1926,1,2,336.40619024802083,1354.5867678187726,Timber,Detchd,349822
847,61366,54.33510627675167,1980,5,1750,2,1,647.742666759038,,NridgHt,Attchd,244751
848,210919,,1902,4,1508,1,2,609.8087026988043,829.2335505761703,NridgHt,Detchd,305028
849,208175,41.14795918781584,1984,4,1823,1,2,333.28559831662835,,NridgHt,Detchd,267122
850,172564,72.47779980877804,2002,1,453,5,1,714.854707773861,1231.6759460315513,NoRidge,Attchd,252475
851,124969,22.722476957425634,1932,3,2289,3,1,721.3956388439435,849.0140710293036,StoneBr,Detchd,158054
852,197669,64.17274510451318,1877,1,1445,5,2,915.4809746034557,1115.7083157753573,NridgHt,BuiltIn,191411
853,77508,95.3864475352537,1891,5,1129,2,2,839.3165796485277,223.2023959989424,NridgHt,Attchd,152904
854,213234,85.16661370581241,1982,5,1829,2,1,279.8407703798176,824.4205128844828,StoneBr,Attchd,165739
855,4601,80.37844930374546,1932,9,1815,4,2,670.9462594652814,1009.1104131657802,NridgHt,,185922
856,28490,,1894,8,1002,5,1,661.2406694701131,1481.869560543191,Timber,Attchd,240684
857,70714,31.93371538434613,1950,5,1550,5,1,,652.0997392984636,NridgHt,Attchd,214302
858,36111,95.00305885651827,1902,5,1534,5,2,570.353891806131,404.71920783878636,StoneBr,Attchd,169580
859,194067,59.22496441743583,1875,7,1500,4,1,71.18853885210297,1252.233073050564,NoRidge,Detchd,184985
860,97765,,1989,2,2367,5,2,65.2474670709052,1028.8792251905204,NoRidge,Detchd,215173
861,183662,65.25773035066338,1937,7,1504,5,1,106.06662473998728,301.0316480223821,Timber,Attchd,236280
862,17458,86.137431277141,1986,1,1446,5,2,556.3009811853196,322.92197351006655,NridgHt,Attchd,98539
863,91286,114.23958510702302,1902,5,1157,5,2,566.4129542308932,773.0214789911536,NridgHt,Attchd,117578
864,205191,105.0969796341623,1994,6,1081,2,3,414.3887997806741,1020.234896820898,StoneBr,Attchd,281740
865,197828,21.0,1914,10,1720,3,1,841.3301935544825,1666.8961716720898,StoneBr,Attchd,176569
866,68502,62.59506468906306,1875,1,1268,2,2,684.234136222587,582.3798329564261,Timber,BuiltIn,152693
867,51387,37.678155555555065,1919,9,1416,5,1,130.9609784549762,1293.523158717419,Timber,Attchd,162822
868,1839,92.52229258192443,1960,9,1619,1,2,,196.1864997513601,NridgHt,Attchd,162809
869,111583,70.09560355897801,1997,1,1548,1,2,271.90734233720104,1215.4618297112975,NridgHt,Attchd,226158
870,52028,84.54764491684867,1948,4,1585,4,1,561.5951159064032,1718.390747452639,Timber,Detchd,116146
871,88139,60.54101270661299,1936,8,1583,2,2,466.4561101002105,1119.208370611076,NoRidge,Detchd,182723
872,84124,45.055081457656485,1940,2,1842,4,1,284.0426279840212,763.6757446504214,NoRidge,Attchd,199638
873,70760,49.16126243680095,1885,8,2901,4,1,835.6171215329782,1598.0833720452497,NoRidge,Attchd,211996
874,107993,,1946,10,2160,1,1,485.2829383031712,1210.159123942312,NoRidge,Attchd,197790
875,55070,39.672782331962324,1900,9,1324,2,2,,1124.4280323568894,Timber,Attchd,222387
876,23143,34.61696666779525,1950,9,2153,3,2,418.8280508154945,610.2152393007268,StoneBr,None2,143880
877,61752,45.14313573248533,1965,1,961,2,1,,1216.6949890535175,NoRidge,Detchd,124131
878,93080,43.78532406325161,1937,9,1217,4,2,,756.4096082411983,Timber,Detchd,483408
879,142906,,1986,4,1886,5,1,438.2568628526648,1193.723075152131,NoRidge,Attchd,160381
880,100356,78.51667947171995,1911,8,1869,4,1,260.69280845868093,1078.3086823821368,NridgHt,Attchd,168052
881,103295,79.43210096459646,1903,9,1830,2,2,294.05424043384994,1532.927163652254,NoRidge,Detchd,237269
882,64477,98.19988869403795,1891,3,1205,1,2,369.82148124499435,804.13340090259,Timber,Attchd,342576
883,2289,68.11989060697324,1924,6,1208,2,1,,991.4367861170389,NridgHt,None2,145510
884,35441,51.260449670010104,1920,3,1583,3,1,,1407.4595109995994,NridgHt,Attchd,121332
885,2052,123.07368582232486,1960,1,1382,5,2,317.73419197934084,953.3795060879954,NoRidge,Attchd,110079
886,21306,91.7355016792911,1953,10,1981,5,1,644.3626792415016,1047.5500220426095,NoRidge,Detchd,342168
887,38479,73.65567503690939,1872,6,1369,4,1,278.5561999748272,878.444923514836,NridgHt,Attchd,119440
888,141395,71.98898689581594,1932,5,1353,2,2,342.08043805137874,985.1594767602023,StoneBr,Attchd,178937
889,33480,76.9516845016072,2001,3,661,1,2,162.80196656903126,1351.5503741500615,Timber,Attchd,122381
890,2360,65.14956927149878,1965,4,1974,3,2,156.42814231675464,1862.9655436881637,Timber,Detchd,101364
891,1790,73.07738899609174,1888,2,1684,4,2,276.2425447895416,320.13797822732374,Timber,Attchd,160952
892,43917,81.9851118547791,1988,10,334,2,1,467.49340423967857,501.65669047038944,Timber,Attchd,124330
893,81380,52.56313086482693,1977,10,1748,1,2,260.28798454929085,994.891946678603,Timber,Detchd,137195
894,138442,30.78121955591117,2003,4,1304,2,1,793.590053405021,1078.7936122061408,NridgHt,Attchd,403631
895,34897,21.0,1956,4,1922,1,2,273.4456449256029,961.4508199453556,Timber,BuiltIn,214437
896,106811,91.30957165440915,1914,3,1459,2,2,512.3645301353038,814.110706510917,StoneBr,Attchd,262604
897,17686,,1947,6,1092,2,2,755.5319949920708,515.9950556029303,StoneBr,Detchd,251621
898,116662,,1921,1,2422,4,2,492.79769731458344,788.8742057689237,NoRidge,Attchd,173767
899,153588,42.29545851884478,1932,9,2340,2,2,395.1220136278294,1415.766875740073,NoRidge,Detchd,151740
900,71116,42.682097294561686,1975,10,1417,2,1,504.4598375224609,1097.8563147876046,NoRidge,Detchd,199863
901,80008,52.763229747861715,1922,3,1710,4,2,352.7887818910221,1353.5716731802522,NoRidge,BuiltIn,193531
902,68796,,1948,3,1273,4,2,258.8268324748635,528.7012232826743,NridgHt,Attchd,144104
903,143846,39.073798998937775,1969,3,619,5,2,604.1191452113765,1690.9789177929486,StoneBr,Attchd,190566
904,24804,55.19362071294115,1954,7,2206,5,1,348.2141439035012,810.332638095769,NridgHt,Detchd,136391
905,210274,69.38274226766664,1949,8,1096,4,1,,1265.6135146687761,StoneBr,Attchd,168928
906,201506,40.95371701967347,1876,2,2183,3,1,643.4002390987595,1002.0896464651627,NridgHt,Attchd,158213
907,97661,,2009,1,1881,1,1,508.5917330062764,819.9337053677427,StoneBr,BuiltIn,108908
908,180270,28.659094177748763,1959,5,1665,4,2,680.7695802648658,1247.0073396154767,NoRidge,Attchd,70640
909,208623,64.76393962118009,1888,8,1493,5,1,356.57132734397015,1320.6238009827352,StoneBr,None2,124267
910,16205,,1936,3,1883,2,1,,2237.0382735255753,NoRidge,Attchd,372300
911,168901,,1995,6,1026,4,2,639.6146000174599,1337.6395069427522,StoneBr,Detchd,159842
912,192308,,1892,3,2215,4,2,408.49580130158756,1331.0541587556222,NridgHt,Attchd,246767
913,54496,73.18860838401396,1982,6,1590,5,2,381.04005073277847,1559.6030328034835,Timber,Attchd,77345
914,12107,50.63750915193954,1978,4,2299,5,2,543.4121088070779,1290.4839149879983,StoneBr,None2,120873
915,185528,68.14041341603473,1893,7,1450,3,1,894.2043134046194,1040.0042164324818,NridgHt,Attchd,105242
916,31506,,1940,10,1589,5,1,423.3016112767703,1199.9932900329536,Timber,BuiltIn,166857
917,80054,58.788623240370626,1907,1,1653,5,1,376.53471211521804,1432.2602886509471,NridgHt,Detchd,476678
918,207924,88.34391073912926,1944,1,1817,5,2,725.1764875374303,1667.545032522698,Timber,Attchd,217490
919,117696,79.42554256916776,1962,5,2465,2,1,487.5803669196607,393.8094152012278,NoRidge,BuiltIn,356489
920,153066,,1997,9,1285,4,2,658.328507906705,227.18434844385865,StoneBr,Attchd,163413
921,153809,,1970,5,1447,4,1,788.571061288236,1648.9368218204027,NridgHt,Detchd,312313
922,204939,52.21750927160506,1886,4,1504,5,3,64.89688838105741,706.91483048798,StoneBr,Attchd,414620
923,42463,,1915,8,334,3,2,464.95796742993025,329.16741575649894,NoRidge,Detchd,173176
924,163113,52.64762324113437,1968,5,1223,5,2,423.8220074904244,287.8880082642496,NoRidge,Detchd,145817
925,4947,62.41423938779833,1907,1,1257,3,2,267.061215766752,1848.0112832541558,StoneBr,Attchd,106797
926,203692,66.09653704534855,1901,7,2900,4,2,62.412304555802166,1442.2720255777879,NridgHt,Detchd,159882
927,28656,78.12599418127269,1897,4,1650,3,2,132.41939503814876,707.9542543737632,NridgHt,Attchd,186945
928,169131,21.0,1956,10,1774,3,3,495.33491932005546,726.1018444909274,NridgHt,Attchd,407663
929,154037,80.99237323575655,1972,5,743,1,2,358.71628972577,1081.0849830615462,StoneBr,Attchd,107777
930,43620,67.54049864458217,1992,6,1482,3,2,301.40761239916884,1434.2724285429147,NridgHt,Attchd,185290
931,84253,76.8577638706382,1902,7,2006,3,2,493.2074592589586,927.930592862886,NridgHt,Attchd,87561
932,11690,82.05971976693046,1888,2,2836,2,2,324.8805312195205,711.9335875369802,Timber,Attchd,152529
933,64894,79.45141211179035,1969,1,1155,4,1,749.098656698621,1555.2854406607944,NridgHt,Attchd,204919
934,6835,21.823339545782744,1997,3,561,5,1,340.13077281392555,1045.6570544696176,NoRidge,Attchd,222092
935,187211,44.535745629087465,1895,10,1107,1,2,795.1388052741287,972.8762230263935,NridgHt,Attchd,228988
936,204368,,1993,1,1110,3,1,466.57663334174896,1316.942710263208,StoneBr,Detchd,212092
937,158350,74.79270871900955,2003,4,1114,2,1,333.4934869107408,119.15037859180313,StoneBr,Detchd,228201
938,213713,51.050711547608294,2008,6,1991,2,1,317.94314188618654,1265.1451777193797,NridgHt,Attchd,184261
939,151131,87.70334080143715,2001,5,1694,5,2,796.9519705980432,1237.3921826473418,StoneBr,BuiltIn,118975
940,174913,,1994,4,922,5,2,621.908343310509,451.65563511309097,StoneBr,,86262
941,22057,91.25743249316452,1909,7,2258,4,2,,204.73719637660486,NridgHt,Detchd,145384
942,102592,99.04051147469785,2002,6,2508,3,2,498.4823856000663,809.245277986651,Timber,Attchd,171436
943,176353,,1928,3,619,2,2,0.0,1137.3253051740098,Timber,Attchd,298757
944,98574,83.33325956398136,1913,9,2133,1,1,188.03667581703303,1182.0583766433601,Timber,BuiltIn,173785
945,204829,55.39695804562574,1924,5,1425,4,1,312.4382247967558,1805.0764046418215,Timber,Detchd,167240
946,22075,91.41303694743965,1990,10,1020,3,2,307.1891055894898,1137.521142510308,NoRidge,Attchd,211087
947,74348,75.23498487234407,1992,1,751,5,1,732.5851500971212,442.91509618907287,NridgHt,Attchd,162398
948,114716,,1927,6,1277,3,1,63.36405203346783,946.8235360708308,StoneBr,Detchd,250204
949,6116,40.74836000277626,1958,5,1241,5,2,167.44940277594412,486.89554959988027,StoneBr,Detchd,399332
950,197480,58.34940714150161,1947,10,1592,3,2,569.8124194241391,978.3735399552663,NridgHt,BuiltIn,434577
951,166335,43.37258692384616,1956,8,2641,1,2,522.2782750365849,1675.5118225350043,StoneBr,Attchd,188081
952,34624,88.27575373454467,1956,4,1248,4,2,398.14904118558957,1258.6075920005176,NoRidge,Attchd,207020
953,199801,99.29031783013276,1952,1,776,5,2,912.2326307625364,740.5754742004151,Timber,Attchd,340223
954,135162,91.99046077431689,1879,2,1341,1,2,605.1251176597509,1317.0375979515904,NridgHt,Attchd,170387
955,163442,129.66448591066415,1882,8,2062,2,3,734.6844870104061,715.5536301337688,StoneBr,Attchd,237397
956,11034,58.95023388407264,2009,10,1384,1,1,462.1287746553135,0.0,NoRidge,BuiltIn,114892
957,9421,84.3177362772052,1986,8,1857,1,2,356.67342128098267,515.5005635450646,StoneBr,Attchd,159768
958,134263,41.64748085001171,1952,5,1604,1,2,359.12431323688054,1258.255336413598,NoRidge,Detchd,287294
959,43542,65.2659846315448,1958,6,1547,5,2,671.5202910337229,1396.055521689202,StoneBr,Attchd,135745
960,52709,34.54361898748295,1913,2,2348,2,2,,1811.047334452874,Timber,,171887
961,201012,,1908,9,1006,4,2,426.2178596483981,1206.7778571324734,NridgHt,Attchd,96387
962,55103,61.46820009005917,1963,6,968,1,2,573.9189876906103,1648.4029298063774,Timber,Attchd,403577
963,45877,21.0,1956,9,1037,5,1,679.000263559684,1333.6108964197306,Timber,Detchd,299846
964,41205,53.55955736955846,1930,10,1696,5,3,,1468.5197898972224,StoneBr,Attchd,195058
965,97992,113.03474386257992,1908,3,1543,4,2,399.513368409001,1540.6552936126059,Timber,Attchd,221642
966,151336,,1892,6,1887,3,2,568.5810673542526,1270.8005316685033,NridgHt,Attchd,211964
967,206316,88.45822391093799,2001,10,1475,2,2,90.22670486660769,1528.858588817799,NoRidge,Attchd,314752
968,17283,,1954,5,1412,2,1,572.6367255345725,750.335211320987,NoRidge,Detchd,147015
969,10015,,1872,9,1687,1,1,232.239501256875,0.0,StoneBr,Attchd,242491
970,134642,70.37389633142924,1978,10,2405,3,2,674.5138256612681,1342.6747300968966,NridgHt,Detchd,278391
971,84350,75.89038538137083,1899,1,904,2,2,932.6259530294697,1221.5277750469575,NridgHt,Detchd,294179
972,146343,43.68034130557562,1921,9,1031,1,1,323.80598062932563,672.755548725574,NoRidge,Attchd,73281
973,98276,88.3134883777253,1906,5,1536,3,2,184.17624073942414,502.78339566921375,NoRidge,Attchd,142358
974,65706,96.92385980769954,2008,1,2582,5,2,434.4995530084736,1114.36628105286,Timber,Detchd,120348
975,84864,65.28185447333605,2003,10,952,1,2,416.234406412369,1371.7287370972392,StoneBr,,192076
976,112032,57.44702968920194,1912,8,1509,3,2,614.3948984342234,1285.240521755761,NoRidge,Attchd,80773
977,119590,52.194184008524715,1938,7,1054,4,2,523.0891205313831,609.3756976079275,NoRidge,Attchd,79822
978,22436,112.22119848549829,1919,6,1724,2,2,409.58531951318145,707.8265647562603,NridgHt,Attchd,430995
979,93118,59.14549985935464,1957,2,431,1,1,492.391310769102,1350.9040709217008,NridgHt,Attchd,231628
980,150477,85.67954354114897,1929,5,971,5,1,,1088.9092089029646,NridgHt,Attchd,189893
981,135670,65.45023130841626,1910,3,2186,1,2,650.452019285089,1522.4075685733847,NoRidge,Attchd,209249
982,28520,,1896,2,1519,2,3,,915.0836184649975,StoneBr,Attchd,191827
983,189844,51.64600719506265,1931,10,1123,2,1,216.71421251521417,1381.651387553085,Timber,Attchd,269616
984,123543,,1988,1,1490,3,2,135.03986282944567,1039.5937263730414,StoneBr,Attchd,140482
985,183911,,1957,9,1481,5,2,386.9530766759599,739.6902569139901,NoRidge,BuiltIn,194942
986,12485,46.169860479278334,1985,2,1809,3,2,211.6053178956085,1464.4634839109408,Timber,Attchd,198150
987,140855,81.10046175020987,1955,1,425,5,3,199.88941581635368,621.2657581425425,StoneBr,BuiltIn,119023
988,130600,72.17401416355592,1995,7,970,1,2,172.96804193135443,1089.5526823137577,NoRidge,Attchd,301525
989,121135,88.06332482750169,1982,9,1013,1,2,431.56908725441656,1134.9165363947604,StoneBr,Detchd,151379
990,47823,55.36110614582666,1913,6,1845,3,2,384.95559149360577,1004.1932556498334,NoRidge,Attchd,271789
991,39208,,1923,8,1511,4,1,552.8769817649263,1491.9609805550344,NridgHt,,189431
992,71798,66.61142602983192,1919,7,2271,2,2,352.514962288689,1308.378157112947,StoneBr,Attchd,347753
993,101557,132.2006733114295,1903,9,1950,3,2,212.6383775542957,1256.0551067686115,NridgHt,Attchd,119284
994,6554,31.259767960843845,2002,7,1333,3,1,469.38704229816454,1087.055285259189,NridgHt,BuiltIn,117232
995,211384,128.2944337138457,1989,6,1488,1,1,246.46900693832214,1871.927866166132,Timber,Attchd,125937
996,121080,,1894,1,2194,2,2,582.6046195274588,1699.9889266491105,Timber,BuiltIn,190829
997,72817,75.34725044125265,2006,9,2267,3,2,116.42832062053589,1460.6293818530808,StoneBr,Attchd,335173
998,64804,55.49705364138042,1998,10,1464,1,2,9.714436892820004,1388.4900988183008,NoRidge,Attchd,342166
999,17971,32.34684896743869,1908,5,997,1,1,128.50864212822682,792.6086601731818,Timber,Attchd,71813
1000,102766,57.318477471510974,1878,2,412,3,2,383.4796441325276,1035.4542293444265,Timber,Detchd,199925
